[2025-09-13 00:04:43] 已保存分块 0/52 用于文件 1.mp4
[2025-09-13 00:09:22] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:09:22] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:09:22] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:09:22] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:09:23] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:09:24] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:09:25] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:09:26] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:09:26] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:09:26] 已保存分块 43/45 用于文件 10.mp4
[2025-09-13 00:09:26] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:09:26] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c445b6615a1_1757693366_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:10:13] 已保存分块 0/45 用于文件 10.mp4
[2025-09-13 00:10:13] 已保存分块 1/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 2/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 3/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 4/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 5/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 6/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 7/45 用于文件 10.mp4
[2025-09-13 00:10:14] 已保存分块 8/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 9/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 10/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 11/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 12/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:10:15] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:10:16] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:10:17] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:10:18] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:10:19] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:10:19] 已保存分块 43/45 用于文件 10.mp4
[2025-09-13 00:10:19] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:10:19] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c445eb42fba_1757693419_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:12:08] 已保存分块 0/45 用于文件 10.mp4
[2025-09-13 00:12:08] 已保存分块 1/45 用于文件 10.mp4
[2025-09-13 00:12:08] 已保存分块 2/45 用于文件 10.mp4
[2025-09-13 00:12:08] 已保存分块 3/45 用于文件 10.mp4
[2025-09-13 00:12:08] 已保存分块 4/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 5/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 6/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 7/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 8/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 9/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 10/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 11/45 用于文件 10.mp4
[2025-09-13 00:12:09] 已保存分块 12/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:12:10] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:12:11] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:12:12] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 43/45 用于文件 10.mp4
[2025-09-13 00:12:13] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:12:14] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c4465ddea0a_1757693533_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:14:06] 已保存分块 0/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 1/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 2/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 3/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 4/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 5/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 6/45 用于文件 10.mp4
[2025-09-13 00:14:06] 已保存分块 7/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 8/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 9/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 10/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 11/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 12/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:14:07] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:14:08] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:14:09] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:14:10] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:14:11] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:14:11] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:14:11] 已保存分块 43/45 用于文件 10.mp4
[2025-09-13 00:14:11] 已保存分块 44/45 用于文件 10.mp4
[2025-09-13 00:14:11] 文件 10.mp4 上传完成并合并成功。保存路径: D:\phpstudy_pro\WWW\gaoguangshike.cn/uploads/final_videos/68c446d365620_1757693651_10.mp4, 文件大小: 89.62 MB
[2025-09-13 00:14:40] 已保存分块 0/45 用于文件 10.mp4
[2025-09-13 00:14:40] 已保存分块 1/45 用于文件 10.mp4
[2025-09-13 00:14:40] 已保存分块 2/45 用于文件 10.mp4
[2025-09-13 00:14:40] 已保存分块 3/45 用于文件 10.mp4
[2025-09-13 00:14:40] 已保存分块 4/45 用于文件 10.mp4
[2025-09-13 00:14:40] 已保存分块 5/45 用于文件 10.mp4
[2025-09-13 00:14:40] 已保存分块 6/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 7/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 8/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 9/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 10/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 11/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 12/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 13/45 用于文件 10.mp4
[2025-09-13 00:14:41] 已保存分块 14/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 15/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 16/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 17/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 18/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 19/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 20/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 21/45 用于文件 10.mp4
[2025-09-13 00:14:42] 已保存分块 22/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 23/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 24/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 25/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 26/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 27/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 28/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 29/45 用于文件 10.mp4
[2025-09-13 00:14:43] 已保存分块 30/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 31/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 32/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 33/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 34/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 35/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 36/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 37/45 用于文件 10.mp4
[2025-09-13 00:14:44] 已保存分块 38/45 用于文件 10.mp4
[2025-09-13 00:14:45] 已保存分块 39/45 用于文件 10.mp4
[2025-09-13 00:14:45] 已保存分块 40/45 用于文件 10.mp4
[2025-09-13 00:14:45] 已保存分块 41/45 用于文件 10.mp4
[2025-09-13 00:14:45] 已保存分块 42/45 用于文件 10.mp4
[2025-09-13 00:14:45] 已保存分块 43/45 用于文件 10.mp4
